"","ONS_ID","name","value"
"1577","median_monthly_shelter_costs_for_owned_dwellings","3020","Q3"
"1578","median_monthly_shelter_costs_for_owned_dwellings","3021","Q4"
"1579","median_monthly_shelter_costs_for_owned_dwellings","3022","Q2"
"1580","median_monthly_shelter_costs_for_owned_dwellings","3023","Q1"
"1581","median_monthly_shelter_costs_for_owned_dwellings","3024","Q5"
"1582","median_monthly_shelter_costs_for_owned_dwellings","3025","Q2"
"1583","median_monthly_shelter_costs_for_owned_dwellings","3026","Q5"
"1584","median_monthly_shelter_costs_for_owned_dwellings","3027","Q5"
"1585","median_monthly_shelter_costs_for_owned_dwellings","3028","Q1"
"1586","median_monthly_shelter_costs_for_owned_dwellings","3029","Q5"
"1587","median_monthly_shelter_costs_for_owned_dwellings","3031","Q2"
"1588","median_monthly_shelter_costs_for_owned_dwellings","3032","Q2"
"1589","median_monthly_shelter_costs_for_owned_dwellings","3034","Q1"
"1590","median_monthly_shelter_costs_for_owned_dwellings","3035","Q1"
"1591","median_monthly_shelter_costs_for_owned_dwellings","3036","Q1"
"1592","median_monthly_shelter_costs_for_owned_dwellings","3037","Q3"
"1593","median_monthly_shelter_costs_for_owned_dwellings","3038","Q4"
"1594","median_monthly_shelter_costs_for_owned_dwellings","3039","Q1"
"1595","median_monthly_shelter_costs_for_owned_dwellings","3040","Q2"
"1596","median_monthly_shelter_costs_for_owned_dwellings","3041","Q1"
"1597","median_monthly_shelter_costs_for_owned_dwellings","3043","Q4"
"1598","median_monthly_shelter_costs_for_owned_dwellings","3044","Q5"
"1599","median_monthly_shelter_costs_for_owned_dwellings","3045","Q1"
"1600","median_monthly_shelter_costs_for_owned_dwellings","3046","Q3"
"1601","median_monthly_shelter_costs_for_owned_dwellings","3047","Q4"
"1602","median_monthly_shelter_costs_for_owned_dwellings","3048","Q4"
"1603","median_monthly_shelter_costs_for_owned_dwellings","3049","Q5"
"1604","median_monthly_shelter_costs_for_owned_dwellings","3052","Q2"
"1605","median_monthly_shelter_costs_for_owned_dwellings","3053","Q3"
"1606","median_monthly_shelter_costs_for_owned_dwellings","3054","Q3"
"1607","median_monthly_shelter_costs_for_owned_dwellings","3055","Q5"
"1608","median_monthly_shelter_costs_for_owned_dwellings","3056","Q4"
"1609","median_monthly_shelter_costs_for_owned_dwellings","3058","Q1"
"1610","median_monthly_shelter_costs_for_owned_dwellings","3059","Q3"
"1611","median_monthly_shelter_costs_for_owned_dwellings","3060","Q4"
"1612","median_monthly_shelter_costs_for_owned_dwellings","3061","Q3"
"1613","median_monthly_shelter_costs_for_owned_dwellings","3062","Q3"
"1614","median_monthly_shelter_costs_for_owned_dwellings","3063","Q3"
"1615","median_monthly_shelter_costs_for_owned_dwellings","3065","Q3"
"1616","median_monthly_shelter_costs_for_owned_dwellings","3066","Q2"
"1617","median_monthly_shelter_costs_for_owned_dwellings","3067","Q3"
"1618","median_monthly_shelter_costs_for_owned_dwellings","3068","Q4"
"1619","median_monthly_shelter_costs_for_owned_dwellings","3069","Q2"
"1620","median_monthly_shelter_costs_for_owned_dwellings","3070","Q3"
"1621","median_monthly_shelter_costs_for_owned_dwellings","3071","Q2"
"1622","median_monthly_shelter_costs_for_owned_dwellings","3072","Q1"
"1623","median_monthly_shelter_costs_for_owned_dwellings","3073","Q4"
"1624","median_monthly_shelter_costs_for_owned_dwellings","3075","Q4"
"1625","median_monthly_shelter_costs_for_owned_dwellings","3074","Q4"
"1626","median_monthly_shelter_costs_for_owned_dwellings","3076","Q2"
"1627","median_monthly_shelter_costs_for_owned_dwellings","3077","Q4"
"1628","median_monthly_shelter_costs_for_owned_dwellings","3078","Q3"
"1629","median_monthly_shelter_costs_for_owned_dwellings","3079","Q4"
"1630","median_monthly_shelter_costs_for_owned_dwellings","3080","Q4"
"1631","median_monthly_shelter_costs_for_owned_dwellings","3081","Q3"
"1632","median_monthly_shelter_costs_for_owned_dwellings","3082","Q5"
"1633","median_monthly_shelter_costs_for_owned_dwellings","3083","Q5"
"1634","median_monthly_shelter_costs_for_owned_dwellings","3085","Q2"
"1635","median_monthly_shelter_costs_for_owned_dwellings","3086","Q4"
"1636","median_monthly_shelter_costs_for_owned_dwellings","3087","Q2"
"1637","median_monthly_shelter_costs_for_owned_dwellings","3088","Q1"
"1638","median_monthly_shelter_costs_for_owned_dwellings","3089","Q3"
"1639","median_monthly_shelter_costs_for_owned_dwellings","3090","Q1"
"1640","median_monthly_shelter_costs_for_owned_dwellings","3091","Q5"
"1641","median_monthly_shelter_costs_for_owned_dwellings","3092","Q2"
"1642","median_monthly_shelter_costs_for_owned_dwellings","3093","Q3"
"1643","median_monthly_shelter_costs_for_owned_dwellings","3094","Q3"
"1644","median_monthly_shelter_costs_for_owned_dwellings","3095","Q2"
"1645","median_monthly_shelter_costs_for_owned_dwellings","3097","Q4"
"1646","median_monthly_shelter_costs_for_owned_dwellings","3098","Q1"
"1647","median_monthly_shelter_costs_for_owned_dwellings","3099","Q2"
"1648","median_monthly_shelter_costs_for_owned_dwellings","3100","Q5"
"1649","median_monthly_shelter_costs_for_owned_dwellings","3101","Q3"
"1650","median_monthly_shelter_costs_for_owned_dwellings","3103","Q2"
"1651","median_monthly_shelter_costs_for_owned_dwellings","3104","Q5"
"1652","median_monthly_shelter_costs_for_owned_dwellings","3105","Q1"
"1653","median_monthly_shelter_costs_for_owned_dwellings","3106","Q4"
"1654","median_monthly_shelter_costs_for_owned_dwellings","3107","Q5"
"1655","median_monthly_shelter_costs_for_owned_dwellings","3108","Q5"
"1656","median_monthly_shelter_costs_for_owned_dwellings","3109","Q5"
"1657","median_monthly_shelter_costs_for_owned_dwellings","3110","Q1"
"1658","median_monthly_shelter_costs_for_owned_dwellings","3111","Q4"
"1659","median_monthly_shelter_costs_for_owned_dwellings","3112","Q1"
"1660","median_monthly_shelter_costs_for_owned_dwellings","3113","Q3"
"1661","median_monthly_shelter_costs_for_owned_dwellings","3114","Q5"
"1662","median_monthly_shelter_costs_for_owned_dwellings","3115","Q4"
"1663","median_monthly_shelter_costs_for_owned_dwellings","3116","Q5"
"1664","median_monthly_shelter_costs_for_owned_dwellings","3117","Q2"
"1665","percent_of_of_pop_that_are_youth_age_15_24","3002","Q4"
"1666","percent_of_of_pop_that_are_youth_age_15_24","3003","Q4"
"1667","percent_of_of_pop_that_are_youth_age_15_24","3004","Q3"
"1668","percent_of_of_pop_that_are_youth_age_15_24","3005","Q3"
"1669","percent_of_of_pop_that_are_youth_age_15_24","3007","Q1"
"1670","percent_of_of_pop_that_are_youth_age_15_24","3008","Q1"
"1671","percent_of_of_pop_that_are_youth_age_15_24","3009","Q5"
"1672","percent_of_of_pop_that_are_youth_age_15_24","3010","Q1"
"1673","percent_of_of_pop_that_are_youth_age_15_24","3011","Q4"
"1674","percent_of_of_pop_that_are_youth_age_15_24","3012","Q2"
"1675","percent_of_of_pop_that_are_youth_age_15_24","3013","Q3"
"1676","percent_of_of_pop_that_are_youth_age_15_24","3014","Q4"
"1677","percent_of_of_pop_that_are_youth_age_15_24","3015","Q2"
"1678","percent_of_of_pop_that_are_youth_age_15_24","3016","Q4"
"1679","percent_of_of_pop_that_are_youth_age_15_24","3017","Q4"
"1680","percent_of_of_pop_that_are_youth_age_15_24","3018","Q5"
"1681","percent_of_of_pop_that_are_youth_age_15_24","3020","Q3"
"1682","percent_of_of_pop_that_are_youth_age_15_24","3021","Q4"
"1683","percent_of_of_pop_that_are_youth_age_15_24","3022","Q3"
"1684","percent_of_of_pop_that_are_youth_age_15_24","3023","Q5"
"1685","percent_of_of_pop_that_are_youth_age_15_24","3024","Q3"
"1686","percent_of_of_pop_that_are_youth_age_15_24","3025","Q3"
"1687","percent_of_of_pop_that_are_youth_age_15_24","3026","Q4"
"1688","percent_of_of_pop_that_are_youth_age_15_24","3027","Q5"
"1689","percent_of_of_pop_that_are_youth_age_15_24","3028","Q5"
"1690","percent_of_of_pop_that_are_youth_age_15_24","3029","Q4"
"1691","percent_of_of_pop_that_are_youth_age_15_24","3031","Q1"
"1692","percent_of_of_pop_that_are_youth_age_15_24","3032","Q2"
"1693","percent_of_of_pop_that_are_youth_age_15_24","3034","Q5"
"1694","percent_of_of_pop_that_are_youth_age_15_24","3035","Q3"
"1695","percent_of_of_pop_that_are_youth_age_15_24","3036","Q1"
"1696","percent_of_of_pop_that_are_youth_age_15_24","3037","Q2"
"1697","percent_of_of_pop_that_are_youth_age_15_24","3038","Q3"
"1698","percent_of_of_pop_that_are_youth_age_15_24","3039","Q1"
"1699","percent_of_of_pop_that_are_youth_age_15_24","3040","Q1"
"1700","percent_of_of_pop_that_are_youth_age_15_24","3041","Q4"
"1701","percent_of_of_pop_that_are_youth_age_15_24","3043","Q3"
"1702","percent_of_of_pop_that_are_youth_age_15_24","3044","Q4"
"1703","percent_of_of_pop_that_are_youth_age_15_24","3045","Q3"
"1704","percent_of_of_pop_that_are_youth_age_15_24","3046","Q1"
"1705","percent_of_of_pop_that_are_youth_age_15_24","3047","Q4"
"1706","percent_of_of_pop_that_are_youth_age_15_24","3048","Q1"
"1707","percent_of_of_pop_that_are_youth_age_15_24","3049","Q2"
"1708","percent_of_of_pop_that_are_youth_age_15_24","3052","Q5"
"1709","percent_of_of_pop_that_are_youth_age_15_24","3053","Q4"
"1710","percent_of_of_pop_that_are_youth_age_15_24","3054","Q3"
"1711","percent_of_of_pop_that_are_youth_age_15_24","3055","Q1"
"1712","percent_of_of_pop_that_are_youth_age_15_24","3056","Q5"
"1713","percent_of_of_pop_that_are_youth_age_15_24","3058","Q5"
"1714","percent_of_of_pop_that_are_youth_age_15_24","3059","Q2"
"1715","percent_of_of_pop_that_are_youth_age_15_24","3060","Q4"
"1716","percent_of_of_pop_that_are_youth_age_15_24","3061","Q2"
"1717","percent_of_of_pop_that_are_youth_age_15_24","3062","Q3"
"1718","percent_of_of_pop_that_are_youth_age_15_24","3063","Q2"
"1719","percent_of_of_pop_that_are_youth_age_15_24","3065","Q5"
"1720","percent_of_of_pop_that_are_youth_age_15_24","3066","Q1"
"1721","percent_of_of_pop_that_are_youth_age_15_24","3067","Q5"
"1722","percent_of_of_pop_that_are_youth_age_15_24","3068","Q4"
"1723","percent_of_of_pop_that_are_youth_age_15_24","3069","Q1"
"1724","percent_of_of_pop_that_are_youth_age_15_24","3070","Q3"
"1725","percent_of_of_pop_that_are_youth_age_15_24","3071","Q2"
"1726","percent_of_of_pop_that_are_youth_age_15_24","3072","Q3"
"1727","percent_of_of_pop_that_are_youth_age_15_24","3073","Q2"
"1728","percent_of_of_pop_that_are_youth_age_15_24","3075","Q3"
"1729","percent_of_of_pop_that_are_youth_age_15_24","3074","Q2"
"1730","percent_of_of_pop_that_are_youth_age_15_24","3076","Q2"
"1731","percent_of_of_pop_that_are_youth_age_15_24","3077","Q1"
"1732","percent_of_of_pop_that_are_youth_age_15_24","3078","Q2"
"1733","percent_of_of_pop_that_are_youth_age_15_24","3079","Q5"
"1734","percent_of_of_pop_that_are_youth_age_15_24","3080","Q3"
"1735","percent_of_of_pop_that_are_youth_age_15_24","3081","Q3"
"1736","percent_of_of_pop_that_are_youth_age_15_24","3082","Q5"
"1737","percent_of_of_pop_that_are_youth_age_15_24","3083","Q5"
"1738","percent_of_of_pop_that_are_youth_age_15_24","3085","Q2"
"1739","percent_of_of_pop_that_are_youth_age_15_24","3086","Q1"
"1740","percent_of_of_pop_that_are_youth_age_15_24","3087","Q4"
"1741","percent_of_of_pop_that_are_youth_age_15_24","3088","Q5"
"1742","percent_of_of_pop_that_are_youth_age_15_24","3089","Q4"
"1743","percent_of_of_pop_that_are_youth_age_15_24","3090","Q2"
"1744","percent_of_of_pop_that_are_youth_age_15_24","3091","Q4"
"1745","percent_of_of_pop_that_are_youth_age_15_24","3092","Q4"
"1746","percent_of_of_pop_that_are_youth_age_15_24","3093","Q2"
"1747","percent_of_of_pop_that_are_youth_age_15_24","3094","Q1"
"1748","percent_of_of_pop_that_are_youth_age_15_24","3095","Q1"
"1749","percent_of_of_pop_that_are_youth_age_15_24","3097","Q5"
"1750","percent_of_of_pop_that_are_youth_age_15_24","3098","Q1"
"1751","percent_of_of_pop_that_are_youth_age_15_24","3099","Q2"
"1752","percent_of_of_pop_that_are_youth_age_15_24","3100","Q3"
"1753","percent_of_of_pop_that_are_youth_age_15_24","3101","Q5"
"1754","percent_of_of_pop_that_are_youth_age_15_24","3103","Q4"
"1755","percent_of_of_pop_that_are_youth_age_15_24","3104","Q5"
"1756","percent_of_of_pop_that_are_youth_age_15_24","3105","Q5"
"1757","percent_of_of_pop_that_are_youth_age_15_24","3106","Q4"
"1758","percent_of_of_pop_that_are_youth_age_15_24","3107","Q1"
"1759","percent_of_of_pop_that_are_youth_age_15_24","3108","Q2"
"1760","percent_of_of_pop_that_are_youth_age_15_24","3109","Q3"
"1761","percent_of_of_pop_that_are_youth_age_15_24","3110","Q1"
"1762","percent_of_of_pop_that_are_youth_age_15_24","3111","Q1"
"1763","percent_of_of_pop_that_are_youth_age_15_24","3112","Q2"
"1764","percent_of_of_pop_that_are_youth_age_15_24","3113","Q2"
"1765","percent_of_of_pop_that_are_youth_age_15_24","3114","Q2"
"1766","percent_of_of_pop_that_are_youth_age_15_24","3115","Q3"
"1767","percent_of_of_pop_that_are_youth_age_15_24","3116","Q1"
"1768","percent_of_of_pop_that_are_youth_age_15_24","3117","Q1"
"1769","percent_of_pop_that_are_seniors_65","3002","Q4"
"1770","percent_of_pop_that_are_seniors_65","3003","Q1"
"1771","percent_of_pop_that_are_seniors_65","3004","Q3"
"1772","percent_of_pop_that_are_seniors_65","3005","Q5"
"1773","percent_of_pop_that_are_seniors_65","3007","Q5"
"1774","percent_of_pop_that_are_seniors_65","3008","Q3"
"1775","percent_of_pop_that_are_seniors_65","3009","Q3"
"1776","percent_of_pop_that_are_seniors_65","3010","Q4"
"1777","percent_of_pop_that_are_seniors_65","3011","Q1"
"1778","percent_of_pop_that_are_seniors_65","3012","Q5"
"1779","percent_of_pop_that_are_seniors_65","3013","Q4"
"1780","percent_of_pop_that_are_seniors_65","3014","Q1"
"1781","percent_of_pop_that_are_seniors_65","3015","Q5"
"1782","percent_of_pop_that_are_seniors_65","3016","Q1"
"1783","percent_of_pop_that_are_seniors_65","3017","Q1"
"1784","percent_of_pop_that_are_seniors_65","3018","Q3"
"1785","percent_of_pop_that_are_seniors_65","3020","Q1"
"1786","percent_of_pop_that_are_seniors_65","3021","Q3"
"1787","percent_of_pop_that_are_seniors_65","3022","Q4"
"1788","percent_of_pop_that_are_seniors_65","3023","Q3"
"1789","percent_of_pop_that_are_seniors_65","3024","Q1"
"1790","percent_of_pop_that_are_seniors_65","3025","Q4"
"1791","percent_of_pop_that_are_seniors_65","3026","Q1"
"1792","percent_of_pop_that_are_seniors_65","3027","Q1"
"1793","percent_of_pop_that_are_seniors_65","3028","Q2"
"1794","percent_of_pop_that_are_seniors_65","3029","Q2"
"1795","percent_of_pop_that_are_seniors_65","3031","Q3"
"1796","percent_of_pop_that_are_seniors_65","3032","Q5"
"1797","percent_of_pop_that_are_seniors_65","3034","Q3"
"1798","percent_of_pop_that_are_seniors_65","3035","Q3"
"1799","percent_of_pop_that_are_seniors_65","3036","Q5"
"1800","percent_of_pop_that_are_seniors_65","3037","Q4"
"1801","percent_of_pop_that_are_seniors_65","3038","Q3"
"1802","percent_of_pop_that_are_seniors_65","3039","Q4"
"1803","percent_of_pop_that_are_seniors_65","3040","Q4"
"1804","percent_of_pop_that_are_seniors_65","3041","Q3"
"1805","percent_of_pop_that_are_seniors_65","3043","Q2"
"1806","percent_of_pop_that_are_seniors_65","3044","Q1"
"1807","percent_of_pop_that_are_seniors_65","3045","Q4"
"1808","percent_of_pop_that_are_seniors_65","3046","Q4"
"1809","percent_of_pop_that_are_seniors_65","3047","Q4"
"1810","percent_of_pop_that_are_seniors_65","3048","Q2"
"1811","percent_of_pop_that_are_seniors_65","3049","Q2"
"1812","percent_of_pop_that_are_seniors_65","3052","Q1"
"1813","percent_of_pop_that_are_seniors_65","3053","Q2"
"1814","percent_of_pop_that_are_seniors_65","3054","Q1"
"1815","percent_of_pop_that_are_seniors_65","3055","Q2"
"1816","percent_of_pop_that_are_seniors_65","3056","Q2"
"1817","percent_of_pop_that_are_seniors_65","3058","Q2"
"1818","percent_of_pop_that_are_seniors_65","3059","Q3"
"1819","percent_of_pop_that_are_seniors_65","3060","Q4"
"1820","percent_of_pop_that_are_seniors_65","3061","Q3"
"1821","percent_of_pop_that_are_seniors_65","3062","Q2"
"1822","percent_of_pop_that_are_seniors_65","3063","Q4"
"1823","percent_of_pop_that_are_seniors_65","3065","Q1"
"1824","percent_of_pop_that_are_seniors_65","3066","Q4"
"1825","percent_of_pop_that_are_seniors_65","3067","Q3"
"1826","percent_of_pop_that_are_seniors_65","3068","Q3"
"1827","percent_of_pop_that_are_seniors_65","3069","Q5"
"1828","percent_of_pop_that_are_seniors_65","3070","Q5"
"1829","percent_of_pop_that_are_seniors_65","3071","Q3"
"1830","percent_of_pop_that_are_seniors_65","3072","Q5"
"1831","percent_of_pop_that_are_seniors_65","3073","Q2"
"1832","percent_of_pop_that_are_seniors_65","3075","Q4"
"1833","percent_of_pop_that_are_seniors_65","3074","Q3"
"1834","percent_of_pop_that_are_seniors_65","3076","Q3"
"1835","percent_of_pop_that_are_seniors_65","3077","Q5"
"1836","percent_of_pop_that_are_seniors_65","3078","Q4"
"1837","percent_of_pop_that_are_seniors_65","3079","Q1"
"1838","percent_of_pop_that_are_seniors_65","3080","Q2"
"1839","percent_of_pop_that_are_seniors_65","3081","Q4"
"1840","percent_of_pop_that_are_seniors_65","3082","Q2"
"1841","percent_of_pop_that_are_seniors_65","3083","Q2"
"1842","percent_of_pop_that_are_seniors_65","3085","Q4"
"1843","percent_of_pop_that_are_seniors_65","3086","Q3"
"1844","percent_of_pop_that_are_seniors_65","3087","Q2"
"1845","percent_of_pop_that_are_seniors_65","3088","Q1"
"1846","percent_of_pop_that_are_seniors_65","3089","Q2"
"1847","percent_of_pop_that_are_seniors_65","3090","Q5"
"1848","percent_of_pop_that_are_seniors_65","3091","Q1"
"1849","percent_of_pop_that_are_seniors_65","3092","Q2"
"1850","percent_of_pop_that_are_seniors_65","3093","Q3"
"1851","percent_of_pop_that_are_seniors_65","3094","Q5"
"1852","percent_of_pop_that_are_seniors_65","3095","Q5"
"1853","percent_of_pop_that_are_seniors_65","3097","Q1"
"1854","percent_of_pop_that_are_seniors_65","3098","Q4"
"1855","percent_of_pop_that_are_seniors_65","3099","Q5"
"1856","percent_of_pop_that_are_seniors_65","3100","Q1"
"1857","percent_of_pop_that_are_seniors_65","3101","Q4"
"1858","percent_of_pop_that_are_seniors_65","3103","Q5"
"1859","percent_of_pop_that_are_seniors_65","3104","Q1"
"1860","percent_of_pop_that_are_seniors_65","3105","Q5"
"1861","percent_of_pop_that_are_seniors_65","3106","Q3"
"1862","percent_of_pop_that_are_seniors_65","3107","Q1"
"1863","percent_of_pop_that_are_seniors_65","3108","Q1"
"1864","percent_of_pop_that_are_seniors_65","3109","Q1"
"1865","percent_of_pop_that_are_seniors_65","3110","Q5"
"1866","percent_of_pop_that_are_seniors_65","3111","Q2"
"1867","percent_of_pop_that_are_seniors_65","3112","Q5"
"1868","percent_of_pop_that_are_seniors_65","3113","Q2"
"1869","percent_of_pop_that_are_seniors_65","3114","Q2"
"1870","percent_of_pop_that_are_seniors_65","3115","Q2"
"1871","percent_of_pop_that_are_seniors_65","3116","Q4"
"1872","percent_of_pop_that_are_seniors_65","3117","Q5"
"1873","unemployment_rate","3002","Q2"
"1874","unemployment_rate","3003","Q5"
"1875","unemployment_rate","3004","Q4"
"1876","unemployment_rate","3005","Q3"
"1877","unemployment_rate","3007","Q3"
"1878","unemployment_rate","3008","Q3"
"1879","unemployment_rate","3009","Q5"
"1880","unemployment_rate","3010","Q2"
"1881","unemployment_rate","3011","Q4"
"1882","unemployment_rate","3012","Q3"
"1883","unemployment_rate","3013","Q4"
"1884","unemployment_rate","3014","Q2"
"1885","unemployment_rate","3015","Q5"
"1886","unemployment_rate","3016","Q2"
"1887","unemployment_rate","3017","Q2"
"1888","unemployment_rate","3018","Q5"
"1889","unemployment_rate","3020","Q5"
"1890","unemployment_rate","3021","Q1"
"1891","unemployment_rate","3022","Q3"
"1892","unemployment_rate","3023","Q4"
"1893","unemployment_rate","3024","Q3"
"1894","unemployment_rate","3025","Q2"
"1895","unemployment_rate","3026","Q1"
"1896","unemployment_rate","3027","Q4"
"1897","unemployment_rate","3028","Q3"
"1898","unemployment_rate","3029","Q2"
"1899","unemployment_rate","3031","Q5"
"1900","unemployment_rate","3032","Q3"
"1901","unemployment_rate","3034","Q4"
"1902","unemployment_rate","3035","Q4"
"1903","unemployment_rate","3036","Q2"
"1904","unemployment_rate","3037","Q1"
"1905","unemployment_rate","3038","Q1"
"1906","unemployment_rate","3039","Q1"
"1907","unemployment_rate","3040","Q4"
"1908","unemployment_rate","3041","Q5"
"1909","unemployment_rate","3043","Q1"
"1910","unemployment_rate","3044","Q4"
"1911","unemployment_rate","3045","Q1"
"1912","unemployment_rate","3046","Q1"
"1913","unemployment_rate","3047","Q3"
"1914","unemployment_rate","3048","Q3"
"1915","unemployment_rate","3049","Q2"
"1916","unemployment_rate","3052","Q4"
"1917","unemployment_rate","3053","Q5"
"1918","unemployment_rate","3054","Q5"
"1919","unemployment_rate","3055","Q2"
"1920","unemployment_rate","3056","Q5"
"1921","unemployment_rate","3058","Q5"
"1922","unemployment_rate","3059","Q1"
"1923","unemployment_rate","3060","Q3"
"1924","unemployment_rate","3061","Q3"
"1925","unemployment_rate","3062","Q1"
"1926","unemployment_rate","3063","Q3"
"1927","unemployment_rate","3065","Q5"
"1928","unemployment_rate","3066","Q4"
"1929","unemployment_rate","3067","Q5"
"1930","unemployment_rate","3068","Q4"
"1931","unemployment_rate","3069","Q4"
"1932","unemployment_rate","3070","Q3"
"1933","unemployment_rate","3071","Q2"
"1934","unemployment_rate","3072","Q1"
"1935","unemployment_rate","3073","Q1"
"1936","unemployment_rate","3075","Q1"
"1937","unemployment_rate","3074","Q1"
"1938","unemployment_rate","3076","Q1"
"1939","unemployment_rate","3077","Q1"
"1940","unemployment_rate","3078","Q1"
"1941","unemployment_rate","3079","Q4"
"1942","unemployment_rate","3080","Q3"
"1943","unemployment_rate","3081","Q4"
"1944","unemployment_rate","3082","Q3"
"1945","unemployment_rate","3083","Q3"
"1946","unemployment_rate","3085","Q2"
"1947","unemployment_rate","3086","Q1"
"1948","unemployment_rate","3087","Q5"
"1949","unemployment_rate","3088","Q5"
"1950","unemployment_rate","3089","Q3"
"1951","unemployment_rate","3090","Q2"
"1952","unemployment_rate","3091","Q2"
"1953","unemployment_rate","3092","Q5"
"1954","unemployment_rate","3093","Q1"
"1955","unemployment_rate","3094","Q3"
"1956","unemployment_rate","3095","Q2"
"1957","unemployment_rate","3097","Q2"
"1958","unemployment_rate","3098","Q5"
"1959","unemployment_rate","3099","Q1"
"1960","unemployment_rate","3100","Q2"
"1961","unemployment_rate","3101","Q4"
"1962","unemployment_rate","3103","Q4"
"1963","unemployment_rate","3104","Q5"
"1964","unemployment_rate","3105","Q5"
"1965","unemployment_rate","3106","Q2"
"1966","unemployment_rate","3107","Q2"
"1967","unemployment_rate","3108","Q2"
"1968","unemployment_rate","3109","Q2"
"1969","unemployment_rate","3110","Q4"
"1970","unemployment_rate","3111","Q4"
"1971","unemployment_rate","3112","Q5"
"1972","unemployment_rate","3113","Q1"
"1973","unemployment_rate","3114","Q1"
"1974","unemployment_rate","3115","Q4"
"1975","unemployment_rate","3116","Q1"
"1976","unemployment_rate","3117","Q3"
"1977","percent_of_income_from_government_transfers_2019","3002","Q1"
"1978","percent_of_income_from_government_transfers_2019","3003","Q5"
"1979","percent_of_income_from_government_transfers_2019","3004","Q5"
"1980","percent_of_income_from_government_transfers_2019","3005","Q3"
"1981","percent_of_income_from_government_transfers_2019","3007","Q4"
"1982","percent_of_income_from_government_transfers_2019","3008","Q5"
"1983","percent_of_income_from_government_transfers_2019","3009","Q5"
"1984","percent_of_income_from_government_transfers_2019","3010","Q4"
"1985","percent_of_income_from_government_transfers_2019","3011","Q3"
"1986","percent_of_income_from_government_transfers_2019","3012","Q5"
"1987","percent_of_income_from_government_transfers_2019","3013","Q4"
"1988","percent_of_income_from_government_transfers_2019","3014","Q2"
"1989","percent_of_income_from_government_transfers_2019","3015","Q5"
"1990","percent_of_income_from_government_transfers_2019","3016","Q1"
"1991","percent_of_income_from_government_transfers_2019","3017","Q2"
"1992","percent_of_income_from_government_transfers_2019","3018","Q3"
"1993","percent_of_income_from_government_transfers_2019","3020","Q5"
"1994","percent_of_income_from_government_transfers_2019","3021","Q1"
"1995","percent_of_income_from_government_transfers_2019","3022","Q5"
"1996","percent_of_income_from_government_transfers_2019","3023","Q2"
"1997","percent_of_income_from_government_transfers_2019","3024","Q1"
"1998","percent_of_income_from_government_transfers_2019","3025","Q3"
"1999","percent_of_income_from_government_transfers_2019","3026","Q1"
"2000","percent_of_income_from_government_transfers_2019","3027","Q2"
"2001","percent_of_income_from_government_transfers_2019","3028","Q4"
"2002","percent_of_income_from_government_transfers_2019","3029","Q1"
"2003","percent_of_income_from_government_transfers_2019","3031","Q3"
"2004","percent_of_income_from_government_transfers_2019","3032","Q4"
"2005","percent_of_income_from_government_transfers_2019","3034","Q5"
"2006","percent_of_income_from_government_transfers_2019","3035","Q5"
"2007","percent_of_income_from_government_transfers_2019","3036","Q2"
"2008","percent_of_income_from_government_transfers_2019","3037","Q2"
"2009","percent_of_income_from_government_transfers_2019","3038","Q1"
"2010","percent_of_income_from_government_transfers_2019","3039","Q4"
"2011","percent_of_income_from_government_transfers_2019","3040","Q4"
"2012","percent_of_income_from_government_transfers_2019","3041","Q5"
"2013","percent_of_income_from_government_transfers_2019","3043","Q2"
"2014","percent_of_income_from_government_transfers_2019","3044","Q2"
"2015","percent_of_income_from_government_transfers_2019","3045","Q4"
"2016","percent_of_income_from_government_transfers_2019","3046","Q2"
"2017","percent_of_income_from_government_transfers_2019","3047","Q1"
"2018","percent_of_income_from_government_transfers_2019","3048","Q4"
"2019","percent_of_income_from_government_transfers_2019","3049","Q1"
"2020","percent_of_income_from_government_transfers_2019","3052","Q3"
"2021","percent_of_income_from_government_transfers_2019","3053","Q4"
"2022","percent_of_income_from_government_transfers_2019","3054","Q5"
"2023","percent_of_income_from_government_transfers_2019","3055","Q2"
"2024","percent_of_income_from_government_transfers_2019","3056","Q4"
"2025","percent_of_income_from_government_transfers_2019","3058","Q4"
"2026","percent_of_income_from_government_transfers_2019","3059","Q1"
"2027","percent_of_income_from_government_transfers_2019","3060","Q1"
"2028","percent_of_income_from_government_transfers_2019","3061","Q3"
"2029","percent_of_income_from_government_transfers_2019","3062","Q3"
"2030","percent_of_income_from_government_transfers_2019","3063","Q1"
"2031","percent_of_income_from_government_transfers_2019","3065","Q5"
"2032","percent_of_income_from_government_transfers_2019","3066","Q4"
"2033","percent_of_income_from_government_transfers_2019","3067","Q5"
"2034","percent_of_income_from_government_transfers_2019","3068","Q1"
"2035","percent_of_income_from_government_transfers_2019","3069","Q5"
"2036","percent_of_income_from_government_transfers_2019","3070","Q1"
"2037","percent_of_income_from_government_transfers_2019","3071","Q3"
"2038","percent_of_income_from_government_transfers_2019","3072","Q2"
"2039","percent_of_income_from_government_transfers_2019","3073","Q2"
"2040","percent_of_income_from_government_transfers_2019","3075","Q2"
"2041","percent_of_income_from_government_transfers_2019","3074","Q2"
"2042","percent_of_income_from_government_transfers_2019","3076","Q3"
"2043","percent_of_income_from_government_transfers_2019","3077","Q1"
"2044","percent_of_income_from_government_transfers_2019","3078","Q2"
