ONS_ID,name,value,value_round
3036,percent_self_identified_as_black,0.01261034047919293,0.0126
3036,percent_self_identified_as_filipino,0.00630517023959646,0.0063
3036,percent_self_identified_as_arab,0.01261034047919293,0.0126
3036,percent_self_identified_as_latin_american,0.01008827238335435,0.0101
3036,percent_self_identified_as_southeast_asian,0,0
3036,percent_self_identified_as_west_asian,0.02269861286254729,0.0227
3036,percent_self_identified_as_korean,0,0
3036,percent_self_identified_as_japanese,0,0
3036,percent_self_identified_with_other_visible_minority,0,0
3036,percent_self_identified_with_multiple_visible_minorities,0,0
3036,percent_of_people_who_are_non_racialized,0.8650693568726355,0.8651
3036,number_households_2020_at_income_under_10_000,20,20
3036,number_households_2020_at_income_10_000_19_999,0,0
3036,number_households_2020_at_income_20_000_to_29_999,35,35
3036,number_households_2020_at_income_30_000_to_39_999,25,25
3036,number_households_2020_at_income_40_000_to_49_999,75,75
3036,number_households_2020_at_income_50_000_to_59_999,80,80
3036,number_households_2020_at_income_60_000_to_69_999,100,100
3036,number_households_2020_at_income_70_000_to_79_999,90,90
3036,number_households_2020_at_income_80_000_to_89_999,90,90
3036,number_households_2020_at_income_90_000_to_99_999,130,130
3036,number_households_2020_at_income_100_000_to_124_999,285,285
3036,number_households_2020_at_income_125_000_to_149_999,175,175
3036,number_households_2020_at_income_150_000_and_over,470,470
3036,percent_households_2020_at_income_under_10_000,0.01238390092879257,0.0124
3036,percent_households_2020_at_income_10_000_19_999,0,0
3036,percent_households_2020_at_income_20_000_to_29_999,0.02167182662538699,0.0217
3036,percent_households_2020_at_income_30_000_to_39_999,0.01547987616099071,0.0155
3036,percent_households_2020_at_income_40_000_to_49_999,0.04643962848297214,0.0464
3036,percent_households_2020_at_income_50_000_to_59_999,0.04953560371517028,0.0495
3036,percent_households_2020_at_income_60_000_to_69_999,0.06191950464396285,0.0619
3036,percent_households_2020_at_income_70_000_to_79_999,0.05572755417956656,0.0557
3036,percent_households_2020_at_income_80_000_to_89_999,0.05572755417956656,0.0557
3036,percent_households_2020_at_income_90_000_to_99_999,0.0804953560371517,0.0805
3036,percent_households_2020_at_income_100_000_to_124_999,0.17647058823529413,0.1765
3036,percent_households_2020_at_income_125_000_to_149_999,0.108359133126935,0.1084
3036,percent_households_2020_at_income_150_000_and_over,0.29102167182662536,0.291
3036,number_households_not_suitable_overcrowded,25,25
3036,percent_households_not_suitable_overcrowded,0.01547987616099071,0.0155
3036,number_households_with_major_repairs_needed,90,90
3036,percent_households_with_major_repairs_needed,0.05572755417956656,0.0557
3036,percent_of_tenant_households_in_subsidized_housing,0,0
3036,percent_of_tenant_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,37.7,37.7
3036,percent_of_owner_households_with_a_mortgage,43.3,43.3
3036,percent_of_owner_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,6.7,6.7
3037,total_population,4405,4405
3037,number_of_youth_age_15_24,510,510
3037,percent_of_of_pop_that_are_youth_age_15_24,0.11577752553916004,0.1158
3037,percent_of_pop_that_are_seniors_65,0.2122587968217934,0.2123
3037,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,0,0
3037,percent_of_pop_that_are_immigrants,0.09875141884222474,0.0988
3037,percent_of_pop_that_are_indigenous,0.03178206583427923,0.0318
3037,percent_of_pop_that_are_fn,0.0170261066969353,0.017
3037,percent_of_pop_that_are_metis,0.01362088535754824,0.0136
3037,percent_of_pop_that_are_inuit,0,0
3037,percent_of_pop_that_are_racialized,0.05448354143019296,0.0545
3037,percent_of_pop_that_are_refugees,0.0079455164585698,0.0079
3037,percent_of_immigrants_that_are_refugees,0.1206896551724138,0.1207
3037,percent_of_renter_households,0.08359133126934984,0.0836
3037,percent_of_pop_with_knowledge_of_neither_english_nor_french,0.00340136054421768,0.0034
3037,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,0.05531914893617021,0.0553
3037,percent_of_pop_living_alone,0.0510783200908059,0.0511
3037,percent_of_census_families_that_are_one_parent_families,0.10175438596491228,0.1018
3037,unemployment_rate,6.2,6.2
3037,average_after_tax_income_in_2020_among_recipients,56750,56750
3037,average_market_income_in_2020_among_recipients,67900,67900
3037,average_after_tax_income_in_2019_among_recipients,55700,55700
3037,average_market_income_in_2019_among_recipients,68500,68500
3037,percent_of_income_from_government_transfers_2019,8.1,8.1
3037,percent_of_income_from_government_transfers_2020,11.2,11.2
3037,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,0.7382978723404255,0.7383
3037,number_of_refugees,35,35
3037,percent_of_households_living_in_core_housing_need,0.03846153846153846,0.0385
3037,number_of_households_living_in_core_housing_need,60,60
3037,percent_of_owner_households_in_core_housing_need,2.4,2.4
3037,percent_of_renter_households_in_core_housing_need,16,16
3037,percent_of_owner_households,0.9164086687306502,0.9164
3037,number_of_people_in_low_income_based_on_lim_at,135,135
3037,percent_of_people_in_low_income_based_on_lim_at,0.03064699205448354,0.0306
3037,number_of_people_0_17_in_low_income_based_on_lim_at,0,0
3037,percent_of_people_0_17_in_low_income_based_on_lim_at,0,0
3037,number_of_people_18_64_in_low_income_based_on_lim_at,90,90
3037,percent_of_people_18_64_in_low_income_based_on_lim_at,0.03364485981308411,0.0336
3037,number_of_people_65_in_low_income_based_on_lim_at,30,30
3037,percent_of_people_65_in_low_income_based_on_lim_at,0.03191489361702127,0.0319
3037,number_living_alone,225,225
3037,number_of_one_parent_families,145,145
3037,average_after_tax_income_of_one_parent_economic_families,104000,104000
3037,average_after_tax_income_of_all_economic_families,141800,141800
3037,average_after_tax_income_of_couple_with_children_economic_families,162000,162000
3037,average_age_of_the_population,45.3,45.3
3037,median_age_of_the_population,49.6,49.6
3037,number_of_seniors_65,21.2,21.2
3037,number_of_children_living_in_one_parent_families,185,185
3037,percent_of_children_living_in_one_parent_families,0.1417624521072797,0.1418
3037,number_of_people_who_are_indigenous,140,140
3037,number_of_people_who_are_fn,75,75
3037,number_of_people_who_are_metis,60,60
3037,number_of_people_who_are_inuit,0,0
3037,number_of_immigrants,435,435
3037,number_of_recent_immigrants_arr_2016_2021,0,0
3037,average_household_size,2.7,2.7
3037,average_number_of_children_in_census_families_with_children,1.7,1.7
3037,number_of_people_with_knowledge_of_neither_english_nor_french,15,15
3037,number_of_people_with_french_as_a_language_most_spoken_at_home,1420,1420
3037,percent_of_people_with_french_as_a_language_most_spoken_at_home,0.3219954648526077,0.322
3037,number_of_people_with_knowledge_of_only_french_as_an_official_language,80,80
3037,percent_of_people_with_knowledge_of_only_french_as_an_official_language,0.01814058956916099,0.0181
3037,average_size_of_census_families,2.8,2.8
3037,number_of_workers_age_15_who_commute_by_car_truck_or_van,1240,1240
3037,percent_of_workers_age_15_who_commute_by_car_truck_or_van,0.9185185185185184,0.9185
3037,number_of_workers_age_15_who_commute_by_public_transit,45,45
3037,percent_of_workers_age_15_who_commute_by_public_transit,0.03333333333333333,0.0333
3037,number_of_workers_age_15_who_commute_by_walking,20,20
3037,percent_of_workers_age_15_who_commute_by_walking,0.01481481481481481,0.0148
3037,number_of_workers_age_15_who_commute_by_bicycle,0,0
3037,percent_of_workers_age_15_who_commute_by_bicycle,0,0
3037,number_of_workers_age_15_who_commute_by_other_means,40,40
3037,percent_of_workers_age_15_who_commute_by_other_means,0.02962962962962963,0.0296
3037,number_of_workers_age_15_who_work_at_home,905,905
3037,percent_of_workers_age_15_who_work_at_home,905,905
3037,number_of_workers_age_15_who_have_no_fixed_workplace_address,290,290
3037,percent_of_workers_age_15_who_have_no_fixed_workplace_address,290,290
3037,average_monthly_shelter_costs_for_rented_dwellings,1280,1280
3037,median_monthly_shelter_costs_for_rented_dwellings,1290,1290
3037,average_monthly_shelter_costs_for_owned_dwellings,1758,1758
3037,median_monthly_shelter_costs_for_owned_dwellings,1450,1450
3037,percent_of_people_age_25_64_with_a_high_school_diploma,0.9425531914893616,0.9426
3037,percent_of_workers_who_commute_for_60_minutes_and_over,0.03333333333333333,0.0333
3037,number_of_people_who_are_racialized,240,240
3037,number_self_identified_as_south_asian,10,10
3037,number_self_identified_as_chinese,55,55
3037,number_self_identified_as_black,20,20
3037,number_self_identified_as_filipino,0,0
3037,number_self_identified_as_arab,70,70
3037,number_self_identified_as_latin_american,25,25
3037,number_self_identified_as_southeast_asian,0,0
3037,number_self_identified_as_west_asian,15,15
3037,number_self_identified_as_korean,0,0
3037,number_self_identified_as_japanese,0,0
3037,number_self_identified_with_other_visible_minority,20,20
3037,number_self_identified_with_multiple_visible_minorities,0,0
3037,number_of_people_who_are_non_racialized,4165,4165
3037,percent_self_identified_as_south_asian,0.00227014755959137,0.0023
3037,percent_self_identified_as_chinese,0.01248581157775255,0.0125
3037,percent_self_identified_as_black,0.00454029511918274,0.0045
3037,percent_self_identified_as_filipino,0,0
3037,percent_self_identified_as_arab,0.01589103291713961,0.0159
3037,percent_self_identified_as_latin_american,0.00567536889897843,0.0057
3037,percent_self_identified_as_southeast_asian,0,0
3037,percent_self_identified_as_west_asian,0.00340522133938706,0.0034
3037,percent_self_identified_as_korean,0,0
3037,percent_self_identified_as_japanese,0,0
3037,percent_self_identified_with_other_visible_minority,0.00454029511918274,0.0045
3037,percent_self_identified_with_multiple_visible_minorities,0,0
3037,percent_of_people_who_are_non_racialized,0.945516458569807,0.9455
3037,number_households_2020_at_income_under_10_000,15,15
3037,number_households_2020_at_income_10_000_19_999,0,0
3037,number_households_2020_at_income_20_000_to_29_999,50,50
3037,number_households_2020_at_income_30_000_to_39_999,50,50
3037,number_households_2020_at_income_40_000_to_49_999,65,65
3037,number_households_2020_at_income_50_000_to_59_999,70,70
3037,number_households_2020_at_income_60_000_to_69_999,65,65
3037,number_households_2020_at_income_70_000_to_79_999,100,100
3037,number_households_2020_at_income_80_000_to_89_999,105,105
3037,number_households_2020_at_income_90_000_to_99_999,85,85
3037,number_households_2020_at_income_100_000_to_124_999,180,180
3037,number_households_2020_at_income_125_000_to_149_999,250,250
3037,number_households_2020_at_income_150_000_and_over,560,560
3037,percent_households_2020_at_income_under_10_000,0.00928792569659442,0.0093
3037,percent_households_2020_at_income_10_000_19_999,0,0
3037,percent_households_2020_at_income_20_000_to_29_999,0.03095975232198142,0.031
3037,percent_households_2020_at_income_30_000_to_39_999,0.03095975232198142,0.031
3037,percent_households_2020_at_income_40_000_to_49_999,0.04024767801857585,0.0402
3037,percent_households_2020_at_income_50_000_to_59_999,0.04334365325077399,0.0433
3037,percent_households_2020_at_income_60_000_to_69_999,0.04024767801857585,0.0402
3037,percent_households_2020_at_income_70_000_to_79_999,0.06191950464396285,0.0619
3037,percent_households_2020_at_income_80_000_to_89_999,0.06501547987616099,0.065
3037,percent_households_2020_at_income_90_000_to_99_999,0.05263157894736842,0.0526
3037,percent_households_2020_at_income_100_000_to_124_999,0.11145510835913312,0.1115
3037,percent_households_2020_at_income_125_000_to_149_999,0.15479876160990713,0.1548
3037,percent_households_2020_at_income_150_000_and_over,0.34674922600619196,0.3467
3037,number_households_not_suitable_overcrowded,40,40
3037,percent_households_not_suitable_overcrowded,0.02476780185758514,0.0248
3037,number_households_with_major_repairs_needed,105,105
3037,percent_households_with_major_repairs_needed,0.06501547987616099,0.065
3037,percent_of_tenant_households_in_subsidized_housing,0,0
3037,percent_of_tenant_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,23.1,23.1
3037,percent_of_owner_households_with_a_mortgage,52.6,52.6
3037,percent_of_owner_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,8.9,8.9
3038,total_population,5755,5755
3038,number_of_youth_age_15_24,715,715
3038,percent_of_of_pop_that_are_youth_age_15_24,0.12423979148566464,0.1242
3038,percent_of_pop_that_are_seniors_65,0.17723718505647262,0.1772
3038,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,0.02170138888888888,0.0217
3038,percent_of_pop_that_are_immigrants,0.1640625,0.1641
3038,percent_of_pop_that_are_indigenous,0.0234375,0.0234
3038,percent_of_pop_that_are_fn,0.00954861111111111,0.0095
3038,percent_of_pop_that_are_metis,0.00954861111111111,0.0095
3038,percent_of_pop_that_are_inuit,0,0
3038,percent_of_pop_that_are_racialized,0.12586805555555555,0.1259
3038,percent_of_pop_that_are_refugees,0.01303214596003475,0.013
3038,percent_of_immigrants_that_are_refugees,0.10135135135135136,0.1014
3038,percent_of_renter_households,0.04714640198511166,0.0471
3038,percent_of_pop_with_knowledge_of_neither_english_nor_french,0.00347222222222222,0.0035
3038,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,0.03642384105960265,0.0364
3038,percent_of_pop_living_alone,0.04691572545612511,0.0469
3038,percent_of_census_families_that_are_one_parent_families,0.04558404558404558,0.0456
3038,unemployment_rate,7.3,7.3
3038,average_after_tax_income_in_2020_among_recipients,61850,61850
3038,average_market_income_in_2020_among_recipients,77200,77200
3038,average_after_tax_income_in_2019_among_recipients,61550,61550
3038,average_market_income_in_2019_among_recipients,79900,79900
3038,percent_of_income_from_government_transfers_2019,6.1,6.1
3038,percent_of_income_from_government_transfers_2020,8.6,8.6
3038,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,0.7814569536423841,0.7815
3038,number_of_refugees,75,75
3038,percent_of_households_living_in_core_housing_need,0.03826530612244898,0.0383
3038,number_of_households_living_in_core_housing_need,75,75
3038,percent_of_owner_households_in_core_housing_need,3.5,3.5
3038,percent_of_renter_households_in_core_housing_need,0,0
3038,percent_of_owner_households,0.9528535980148884,0.9529
3038,number_of_people_in_low_income_based_on_lim_at,120,120
3038,percent_of_people_in_low_income_based_on_lim_at,0.02083333333333333,0.0208
3038,number_of_people_0_17_in_low_income_based_on_lim_at,0,0
3038,percent_of_people_0_17_in_low_income_based_on_lim_at,0,0
3038,number_of_people_18_64_in_low_income_based_on_lim_at,80,80
3038,percent_of_people_18_64_in_low_income_based_on_lim_at,0.02302158273381295,0.023
3038,number_of_people_65_in_low_income_based_on_lim_at,35,35
3038,percent_of_people_65_in_low_income_based_on_lim_at,0.03431372549019608,0.0343
3038,number_living_alone,270,270
3038,number_of_one_parent_families,80,80
3038,average_after_tax_income_of_one_parent_economic_families,132000,132000
3038,average_after_tax_income_of_all_economic_families,154200,154200
3038,average_after_tax_income_of_couple_with_children_economic_families,162000,162000
3038,average_age_of_the_population,42.5,42.5
3038,median_age_of_the_population,46.4,46.4
3038,number_of_seniors_65,17.7,17.7
3038,number_of_children_living_in_one_parent_families,150,150
3038,percent_of_children_living_in_one_parent_families,0.07957559681697612,0.0796
3038,number_of_people_who_are_indigenous,135,135
3038,number_of_people_who_are_fn,55,55
3038,number_of_people_who_are_metis,55,55
3038,number_of_people_who_are_inuit,0,0
3038,number_of_immigrants,945,945
3038,number_of_recent_immigrants_arr_2016_2021,125,125
3038,average_household_size,2.9,2.9
3038,average_number_of_children_in_census_families_with_children,1.9,1.9
3038,number_of_people_with_knowledge_of_neither_english_nor_french,20,20
3038,number_of_people_with_french_as_a_language_most_spoken_at_home,205,205
3038,percent_of_people_with_french_as_a_language_most_spoken_at_home,0.03559027777777777,0.0356
3038,number_of_people_with_knowledge_of_only_french_as_an_official_language,20,20
3038,percent_of_people_with_knowledge_of_only_french_as_an_official_language,0.00347222222222222,0.0035
3038,average_size_of_census_families,3,3
3038,number_of_workers_age_15_who_commute_by_car_truck_or_van,1370,1370
3038,percent_of_workers_age_15_who_commute_by_car_truck_or_van,0.9513888888888888,0.9514
3038,number_of_workers_age_15_who_commute_by_public_transit,25,25
3038,percent_of_workers_age_15_who_commute_by_public_transit,0.01736111111111111,0.0174
3038,number_of_workers_age_15_who_commute_by_walking,15,15
3038,percent_of_workers_age_15_who_commute_by_walking,0.01041666666666666,0.0104
3038,number_of_workers_age_15_who_commute_by_bicycle,0,0
3038,percent_of_workers_age_15_who_commute_by_bicycle,0,0
3038,number_of_workers_age_15_who_commute_by_other_means,25,25
3038,percent_of_workers_age_15_who_commute_by_other_means,0.01736111111111111,0.0174
3038,number_of_workers_age_15_who_work_at_home,1405,1405
3038,percent_of_workers_age_15_who_work_at_home,1405,1405
3038,number_of_workers_age_15_who_have_no_fixed_workplace_address,315,315
3038,percent_of_workers_age_15_who_have_no_fixed_workplace_address,315,315
3038,average_monthly_shelter_costs_for_rented_dwellings,2120,2120
3038,median_monthly_shelter_costs_for_rented_dwellings,1760,1760
3038,average_monthly_shelter_costs_for_owned_dwellings,1886,1886
3038,median_monthly_shelter_costs_for_owned_dwellings,1640,1640
3038,percent_of_people_age_25_64_with_a_high_school_diploma,0.9635761589403974,0.9636
3038,percent_of_workers_who_commute_for_60_minutes_and_over,0.04861111111111111,0.0486
3038,number_of_people_who_are_racialized,725,725
3038,number_self_identified_as_south_asian,170,170
3038,number_self_identified_as_chinese,215,215
3038,number_self_identified_as_black,25,25
3038,number_self_identified_as_filipino,40,40
3038,number_self_identified_as_arab,90,90
3038,number_self_identified_as_latin_american,95,95
3038,number_self_identified_as_southeast_asian,0,0
3038,number_self_identified_as_west_asian,30,30
3038,number_self_identified_as_korean,0,0
3038,number_self_identified_as_japanese,0,0
3038,number_self_identified_with_other_visible_minority,0,0
3038,number_self_identified_with_multiple_visible_minorities,0,0
3038,number_of_people_who_are_non_racialized,5040,5040
3038,percent_self_identified_as_south_asian,0.02951388888888888,0.0295
3038,percent_self_identified_as_chinese,0.03732638888888889,0.0373
3038,percent_self_identified_as_black,0.00434027777777777,0.0043
3038,percent_self_identified_as_filipino,0.00694444444444444,0.0069
3038,percent_self_identified_as_arab,0.015625,0.0156
3038,percent_self_identified_as_latin_american,0.01649305555555555,0.0165
3038,percent_self_identified_as_southeast_asian,0,0
3038,percent_self_identified_as_west_asian,0.00520833333333333,0.0052
3038,percent_self_identified_as_korean,0,0
3038,percent_self_identified_as_japanese,0,0
3038,percent_self_identified_with_other_visible_minority,0,0
3038,percent_self_identified_with_multiple_visible_minorities,0,0
3038,percent_of_people_who_are_non_racialized,0.875,0.875
3038,number_households_2020_at_income_under_10_000,0,0
3038,number_households_2020_at_income_10_000_19_999,35,35
3038,number_households_2020_at_income_20_000_to_29_999,25,25
3038,number_households_2020_at_income_30_000_to_39_999,25,25
3038,number_households_2020_at_income_40_000_to_49_999,85,85
3038,number_households_2020_at_income_50_000_to_59_999,80,80
3038,number_households_2020_at_income_60_000_to_69_999,65,65
3038,number_households_2020_at_income_70_000_to_79_999,140,140
3038,number_households_2020_at_income_80_000_to_89_999,105,105
3038,number_households_2020_at_income_90_000_to_99_999,115,115
3038,number_households_2020_at_income_100_000_to_124_999,320,320
3038,number_households_2020_at_income_125_000_to_149_999,210,210
3038,number_households_2020_at_income_150_000_and_over,775,775
3038,percent_households_2020_at_income_under_10_000,0,0
3038,percent_households_2020_at_income_10_000_19_999,0.0173697270471464,0.0174
3038,percent_households_2020_at_income_20_000_to_29_999,0.01240694789081886,0.0124
3038,percent_households_2020_at_income_30_000_to_39_999,0.01240694789081886,0.0124
3038,percent_households_2020_at_income_40_000_to_49_999,0.04218362282878412,0.0422
3038,percent_households_2020_at_income_50_000_to_59_999,0.03970223325062035,0.0397
3038,percent_households_2020_at_income_60_000_to_69_999,0.03225806451612903,0.0323
3038,percent_households_2020_at_income_70_000_to_79_999,0.06947890818858561,0.0695
3038,percent_households_2020_at_income_80_000_to_89_999,0.0521091811414392,0.0521
3038,percent_households_2020_at_income_90_000_to_99_999,0.05707196029776675,0.0571
3038,percent_households_2020_at_income_100_000_to_124_999,0.1588089330024814,0.1588
3038,percent_households_2020_at_income_125_000_to_149_999,0.1042183622828784,0.1042
3038,percent_households_2020_at_income_150_000_and_over,0.38461538461538464,0.3846
3038,number_households_not_suitable_overcrowded,45,45
3038,percent_households_not_suitable_overcrowded,0.02233250620347394,0.0223
3038,number_households_with_major_repairs_needed,120,120
3038,percent_households_with_major_repairs_needed,0.05955334987593052,0.0596
3038,percent_of_tenant_households_in_subsidized_housing,0,0
3038,percent_of_tenant_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,35,35
3038,percent_of_owner_households_with_a_mortgage,57.7,57.7
3038,percent_of_owner_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,11.1,11.1
3039,total_population,2950,2950
3039,number_of_youth_age_15_24,265,265
3039,percent_of_of_pop_that_are_youth_age_15_24,0.08983050847457627,0.0898
3039,percent_of_pop_that_are_seniors_65,0.21864406779661016,0.2186
3039,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,0,0
3039,percent_of_pop_that_are_immigrants,0.08967851099830795,0.0897
3039,percent_of_pop_that_are_indigenous,0.04230118443316413,0.0423
3039,percent_of_pop_that_are_fn,0.01353637901861252,0.0135
3039,percent_of_pop_that_are_metis,0.02707275803722504,0.0271
3039,percent_of_pop_that_are_inuit,0,0
3039,percent_of_pop_that_are_racialized,0.05414551607445008,0.0541
3039,percent_of_pop_that_are_refugees,0.01864406779661017,0.0186
3039,percent_of_immigrants_that_are_refugees,0.3793103448275862,0.3793
3039,percent_of_renter_households,0.13991769547325103,0.1399
3039,percent_of_pop_with_knowledge_of_neither_english_nor_french,0.00847457627118644,0.0085
3039,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,0.13253012048192772,0.1325
3039,percent_of_pop_living_alone,0.0847457627118644,0.0847
3039,percent_of_census_families_that_are_one_parent_families,0.14594594594594595,0.1459
3039,unemployment_rate,7.4,7.4
3039,average_after_tax_income_in_2020_among_recipients,46560,46560
3039,average_market_income_in_2020_among_recipients,51450,51450
3039,average_after_tax_income_in_2019_among_recipients,46320,46320
3039,average_market_income_in_2019_among_recipients,53800,53800
3039,percent_of_income_from_government_transfers_2019,11.8,11.8
3039,percent_of_income_from_government_transfers_2020,16.4,16.4
3039,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,0.5813253012048193,0.5813
3039,number_of_refugees,55,55
3039,percent_of_households_living_in_core_housing_need,0.07264957264957266,0.0726
3039,number_of_households_living_in_core_housing_need,85,85
3039,percent_of_owner_households_in_core_housing_need,4.5,4.5
3039,percent_of_renter_households_in_core_housing_need,27.3,27.3
3039,percent_of_owner_households,0.8600823045267489,0.8601
3039,number_of_people_in_low_income_based_on_lim_at,145,145
3039,percent_of_people_in_low_income_based_on_lim_at,0.04906937394247038,0.0491
3039,number_of_people_0_17_in_low_income_based_on_lim_at,0,0
3039,percent_of_people_0_17_in_low_income_based_on_lim_at,0,0
3039,number_of_people_18_64_in_low_income_based_on_lim_at,100,100
3039,percent_of_people_18_64_in_low_income_based_on_lim_at,0.05449591280653951,0.0545
3039,number_of_people_65_in_low_income_based_on_lim_at,35,35
3039,percent_of_people_65_in_low_income_based_on_lim_at,0.05384615384615385,0.0538
3039,number_living_alone,250,250
3039,number_of_one_parent_families,135,135
3039,average_after_tax_income_of_one_parent_economic_families,84000,84000
3039,average_after_tax_income_of_all_economic_families,110000,110000
3039,average_after_tax_income_of_couple_with_children_economic_families,131000,131000
3039,average_age_of_the_population,46.2,46.2
3039,median_age_of_the_population,50.8,50.8
3039,number_of_seniors_65,21.9,21.9
3039,number_of_children_living_in_one_parent_families,190,190
3039,percent_of_children_living_in_one_parent_families,0.2375,0.2375
3039,number_of_people_who_are_indigenous,125,125
3039,number_of_people_who_are_fn,40,40
3039,number_of_people_who_are_metis,80,80
3039,number_of_people_who_are_inuit,0,0
3039,number_of_immigrants,265,265
3039,number_of_recent_immigrants_arr_2016_2021,0,0
3039,average_household_size,2.4,2.4
3039,average_number_of_children_in_census_families_with_children,1.6,1.6
3039,number_of_people_with_knowledge_of_neither_english_nor_french,25,25
3039,number_of_people_with_french_as_a_language_most_spoken_at_home,455,455
3039,percent_of_people_with_french_as_a_language_most_spoken_at_home,0.15423728813559323,0.1542
3039,number_of_people_with_knowledge_of_only_french_as_an_official_language,40,40
3039,percent_of_people_with_knowledge_of_only_french_as_an_official_language,0.0135593220338983,0.0136
3039,average_size_of_census_families,2.7,2.7
3039,number_of_workers_age_15_who_commute_by_car_truck_or_van,975,975
3039,percent_of_workers_age_15_who_commute_by_car_truck_or_van,0.9375,0.9375
3039,number_of_workers_age_15_who_commute_by_public_transit,15,15
3039,percent_of_workers_age_15_who_commute_by_public_transit,0.01442307692307692,0.0144
3039,number_of_workers_age_15_who_commute_by_walking,35,35
3039,percent_of_workers_age_15_who_commute_by_walking,0.03365384615384615,0.0337
3039,number_of_workers_age_15_who_commute_by_bicycle,0,0
3039,percent_of_workers_age_15_who_commute_by_bicycle,0,0
3039,number_of_workers_age_15_who_commute_by_other_means,20,20
3039,percent_of_workers_age_15_who_commute_by_other_means,0.01923076923076923,0.0192
3039,number_of_workers_age_15_who_work_at_home,450,450
3039,percent_of_workers_age_15_who_work_at_home,450,450
3039,number_of_workers_age_15_who_have_no_fixed_workplace_address,330,330
3039,percent_of_workers_age_15_who_have_no_fixed_workplace_address,330,330
3039,average_monthly_shelter_costs_for_rented_dwellings,1320,1320
3039,median_monthly_shelter_costs_for_rented_dwellings,1250,1250
3039,average_monthly_shelter_costs_for_owned_dwellings,1376,1376
3039,median_monthly_shelter_costs_for_owned_dwellings,1130,1130
3039,percent_of_people_age_25_64_with_a_high_school_diploma,0.8674698795180723,0.8675
3039,percent_of_workers_who_commute_for_60_minutes_and_over,0.01442307692307692,0.0144
3039,number_of_people_who_are_racialized,160,160
3039,number_self_identified_as_south_asian,10,10
3039,number_self_identified_as_chinese,0,0
3039,number_self_identified_as_black,30,30
3039,number_self_identified_as_filipino,0,0
3039,number_self_identified_as_arab,65,65
3039,number_self_identified_as_latin_american,15,15
3039,number_self_identified_as_southeast_asian,15,15
3039,number_self_identified_as_west_asian,0,0
3039,number_self_identified_as_korean,0,0
3039,number_self_identified_as_japanese,0,0
3039,number_self_identified_with_other_visible_minority,0,0
3039,number_self_identified_with_multiple_visible_minorities,0,0
3039,number_of_people_who_are_non_racialized,2790,2790
3039,percent_self_identified_as_south_asian,0.00338409475465313,0.0034
3039,percent_self_identified_as_chinese,0,0
3039,percent_self_identified_as_black,0.01015228426395939,0.0102
3039,percent_self_identified_as_filipino,0,0
3039,percent_self_identified_as_arab,0.02199661590524534,0.022
3039,percent_self_identified_as_latin_american,0.00507614213197969,0.0051
3039,percent_self_identified_as_southeast_asian,0.00507614213197969,0.0051
3039,percent_self_identified_as_west_asian,0,0
3039,percent_self_identified_as_korean,0,0
3039,percent_self_identified_as_japanese,0,0
3039,percent_self_identified_with_other_visible_minority,0,0
3039,percent_self_identified_with_multiple_visible_minorities,0,0
3039,percent_of_people_who_are_non_racialized,0.9441624365482234,0.9442
3039,number_households_2020_at_income_under_10_000,0,0
3039,number_households_2020_at_income_10_000_19_999,20,20
3039,number_households_2020_at_income_20_000_to_29_999,45,45
3039,number_households_2020_at_income_30_000_to_39_999,75,75
3039,number_households_2020_at_income_40_000_to_49_999,75,75
3039,number_households_2020_at_income_50_000_to_59_999,95,95
3039,number_households_2020_at_income_60_000_to_69_999,100,100
3039,number_households_2020_at_income_70_000_to_79_999,120,120
3039,number_households_2020_at_income_80_000_to_89_999,100,100
3039,number_households_2020_at_income_90_000_to_99_999,90,90
3039,number_households_2020_at_income_100_000_to_124_999,190,190
3039,number_households_2020_at_income_125_000_to_149_999,105,105
3039,number_households_2020_at_income_150_000_and_over,180,180
3039,percent_households_2020_at_income_under_10_000,0,0
3039,percent_households_2020_at_income_10_000_19_999,0.01646090534979424,0.0165
3039,percent_households_2020_at_income_20_000_to_29_999,0.03703703703703703,0.037
3039,percent_households_2020_at_income_30_000_to_39_999,0.06172839506172839,0.0617
3039,percent_households_2020_at_income_40_000_to_49_999,0.06172839506172839,0.0617
3039,percent_households_2020_at_income_50_000_to_59_999,0.07818930041152264,0.0782
3039,percent_households_2020_at_income_60_000_to_69_999,0.0823045267489712,0.0823
3039,percent_households_2020_at_income_70_000_to_79_999,0.09876543209876544,0.0988
